PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT),NOx(GT)
0.491790284226022,0.0,0.7775648836620077,0.4006835128417564,0.43526146908334057,0.5169538632573651,0.5821008403361344,0.33119089156184,0.906071133186934,0.8566205298286731,0.9947739032230106,0.9495044832468145,68.0
0.4490997622013362,0.0,0.7687699105168173,0.34652029826014913,0.5027317665423641,0.45025013896609223,0.5378151260504201,0.2785786429161693,0.9061733412626822,0.8560111446412442,0.9947605597924489,0.9471448796602171,31.0
0.43188766844072013,0.0,0.7635668628638723,0.30437033968516986,0.5861590495186888,0.43172132666296087,0.5160504201680672,0.2332200899825544,0.9023916600050477,0.86471663783056,0.994743498303195,0.9462010382255781,21.0
0.42214924697089795,0.0,0.7622525457647273,0.2911143330571665,0.5983869568987946,0.0,0.5110924369747899,0.23524010650996235,0.9034137368636336,0.8602768376323626,0.9946771761606826,0.9457291175082586,-200.0
0.4392481032725626,0.0,0.7659858204110637,0.3254971002485501,0.5291822044922384,0.4409857328145266,0.5350420168067227,0.26700945735010556,0.9028004884091321,0.8654130799424128,0.9948027612858396,0.9457291175082586,24.0
0.4513645113803646,0.0,0.7697987518688498,0.35366611433305717,0.4497441678952389,0.4650731888085973,0.5545378151260505,0.33771003580938386,0.9026982822828401,0.8684599992377888,0.9948989578336297,0.9462010382255781,38.0
0.5048125920054354,0.0,0.7865938052731154,0.44594034797017396,0.38045269274130605,0.4984250509542338,0.6221848739495798,0.4174088697089339,0.899018803252581,0.876904328295602,0.9948579190657459,0.9485606418121755,92.0
0.6736496433020043,0.0,0.8521223439936523,0.6721209610604805,0.2808949787529269,0.5855104687789512,0.8468067226890756,0.6177577816545772,0.903209320712133,0.8679376709747837,0.9949260211307809,0.9646059462010382,311.0
0.6318650209489298,0.0,0.8523831776931925,0.6728458989229494,0.2807215332581736,0.5910691124698906,0.8215126050420168,0.6201450739142411,0.9143499580808255,0.8354661787219317,0.9946584068504635,0.9627182633317602,260.0
0.5446721775563356,0.0,0.7994932689636228,0.5009320629660314,0.3549562050125748,0.5484528441726885,0.6420168067226891,0.44624001469102925,0.9213000799394304,0.821189171883981,0.9946153658008665,0.9551675318546484,181.0
0.5601857094326803,0.0,0.8034234846795546,0.5161557580778791,0.36007284710779636,0.5725403001667593,0.6597478991596639,0.44201634377008536,0.9355069478838806,0.7976843402728284,0.9945797598438131,0.9537517697026899,177.0
0.5949496093307666,0.0,0.8190871364009605,0.5718724109362054,0.3285924898100772,0.5836575875486381,0.7151260504201681,0.48801762923514824,0.9414349948333516,0.7900235069304073,0.9946046105981521,0.9565832940066069,180.0
0.5819273015513532,0.0,0.8178852915849742,0.5678334714167357,0.33535686410545484,0.5892162312395774,0.6932773109243697,0.46570562850059677,0.9515535572929186,0.7776617075978426,0.9945953324574281,0.9570552147239264,174.0
0.554184124108255,0.0,0.8079587922843333,0.533036454018227,0.35504292775995144,0.5892162312395774,0.6536974789915967,0.41281792305573406,0.9562551073333907,0.7709584771778926,0.9944737503255788,0.9546956111373289,140.0
0.5510134752576152,0.0,0.8046570358605039,0.5208160729080364,0.36727083514005726,0.5780989438576987,0.6378991596638656,0.38949591405747863,0.9620809423082011,0.7646905214174118,0.9944251865165734,0.9532798489853704,122.0
0.5674329068055712,0.0,0.8181924809674859,0.5688690969345485,0.3415141791691961,0.6299796183064665,0.6748739495798319,0.43366082086126156,0.9567661438132274,0.7688691574841064,0.9943567527990489,0.9561113732892874,189.0
0.5730947797531423,0.0,0.8212384945399549,0.5790182270091134,0.3349232503685717,0.6244209746155271,0.6896638655462185,0.456523735194197,0.9621831523334056,0.7617306540651311,0.9941957248182975,0.9565832940066069,169.0
0.6049145057184916,0.0,0.8279812774653593,0.6007663628831814,0.3196600468302836,0.6355382619974059,0.719327731092437,0.48636488843999626,0.951042514964713,0.7804474660826005,0.9947476400056816,0.9584709768758848,172.0
0.588608311629487,0.0,0.8217103981829144,0.5805716652858326,0.3233024022201023,0.6448026681489716,0.6911764705882353,0.44201634377008536,0.9433769424242314,0.796378516294431,0.995152433863735,0.9584709768758848,154.0
0.6083116294870342,0.0,0.8372842669015214,0.6293496271748136,0.30283583383921603,0.663331480452103,0.7398319327731092,0.5106050867688917,0.9350981175303399,0.8049969558802075,0.9949505261402631,0.9608305804624823,192.0
0.5812478767976447,0.0,0.8161471957006866,0.5619304059652029,0.32685803486254444,0.6058921623123957,0.7005882352941176,0.4672665503626847,0.9274325410909456,0.8184904703236469,0.9950012208011324,0.9575271354412458,160.0
0.5476163514890726,0.0,0.8020964557342128,0.5110811930405965,0.34897233544358686,0.5725403001667593,0.6598319327731093,0.41309337985492606,0.9210956657373861,0.8336380298014102,0.9951606530034751,0.9542236904200094,110.0
0.5294983580568452,0.0,0.7967545361144405,0.4899544324772162,0.3652762119503946,0.5577172503242542,0.6319327731092437,0.3901386465889266,0.9153720349394114,0.8388613257149997,0.9948848284222911,0.9532798489853704,97.0
0.5564488732872834,0.0,0.7978043239318571,0.49420049710024855,0.35226779984389905,0.5818047063183249,0.6478991596638656,0.42925351207418966,0.9118969720606569,0.8511360697835811,0.9950768749213583,0.9537517697026899,124.0
0.5726418299173366,0.0,0.7940225341238931,0.47866611433305717,0.35088023588587286,0.5632758940151936,0.6622689075630253,0.415847947846846,0.9084219130808107,0.8840428333750179,0.9960078460425466,0.9528079282680509,108.0
0.5373117427244932,0.0,0.7845061158212805,0.4361019055509528,0.36943890382447314,0.5206596257179914,0.6201680672268908,0.3648884399963272,0.9033115268384251,0.9047619065014125,0.9962163509028774,0.9504483246814535,61.0
0.4856754614426452,0.0,0.7733496359558755,0.3764498757249379,0.42815020379845636,0.4650731888085973,0.5787394957983193,0.2935451290056009,0.9048446440757602,0.8988421717968547,0.9961723463055433,0.9476168003775366,34.0
0.47084135432000906,0.0,0.7697987518688498,0.35366611433305717,0.45937039285404563,0.0,0.5678151260504202,0.2987788081902488,0.9028004884091321,0.8996256675122469,0.995984165548236,0.9466729589428976,-200.0
0.45815875891744984,0.0,0.7681781720427758,0.34227423363711684,0.46275258000173447,0.44469149527515284,0.5616806722689076,0.3030024791111927,0.9006541285656684,0.9016279302816126,0.9958304469033327,0.9466729589428976,24.0
0.4573660967047899,0.0,0.7673663292109789,0.3362676056338028,0.47281241869742435,0.433574207893274,0.5584873949579832,0.29180056927738496,0.9049468502020561,0.8862192066723469,0.9957332696518493,0.9462010382255781,27.0
0.5143245385573547,0.0,0.7842042413124639,0.4346520298260149,0.37542277339346114,0.4836020011117287,0.6184873949579832,0.3987696262969424,0.9017784135000024,0.8964046343680232,0.9957687483843748,0.9485606418121755,70.0
0.6541728003623598,0.0,0.8299613171225281,0.606980115990058,0.2914751539328766,0.5465999629423753,0.7678151260504201,0.5350289229639151,0.9046402279242596,0.8946635324092791,0.9960022734476632,0.9565832940066069,176.0
0.7427244932623711,0.0,0.8728980870386621,0.7274233637116818,0.2487208394761946,0.6336853807670928,0.9177310924369748,0.6466807455697364,0.9112837255556117,0.8789065910649678,0.9961090994392093,0.9674374705049551,310.0
0.625184010870796,0.0,0.8147305670241607,0.557062966031483,0.31679819616685456,0.6077450435427089,0.7157142857142857,0.5107887246350197,0.9162919037222491,0.8585357356736185,0.995792917024264,0.9594148183105238,221.0
0.6004982448193862,0.0,0.8047397767279338,0.5211267605633803,0.33466308212644175,0.5836575875486381,0.6987394957983193,0.46322651730786885,0.9284546179495315,0.8315487101076205,0.9957447819189802,0.9551675318546484,168.0
0.5455780772279469,0.0,0.7896304451711506,0.45971416735708365,0.3749024369092013,0.5262182694089308,0.628655462184874,0.34937104030851157,0.9338716245202535,0.8164011506298573,0.9954655968878764,0.951864086833412,109.0
0.5580341977126033,0.0,0.7924585926411921,0.4720381110190555,0.36848495360333017,0.5280711506392439,0.6394957983193277,0.3425764392617757,0.94061733217681,0.8040393512972925,0.995375249894406,0.951864086833412,102.0
0.5827199637640131,0.0,0.8101942860328499,0.5411143330571665,0.3311941722313763,0.5743931813970724,0.6853781512605042,0.4062987788081902,0.9512469330656699,0.7863672007871584,0.9951723138323915,0.9551675318546484,129.0
0.5840788132714302,0.0,0.8116785963257604,0.5463960231980115,0.3316277859682595,0.568834537706133,0.6759663865546218,0.40473785694610226,0.9501226481313316,0.7857578155997293,0.995035770735564,0.9542236904200094,117.0
0.5760389536858793,0.0,0.8038878249810022,0.5179163214581607,0.3476714942329373,0.568834537706133,0.6547058823529411,0.3804976586172068,0.9550286143233043,0.7813180137410917,0.9951351498501648,0.9542236904200094,112.0
0.5890612614652927,0.0,0.80457435793071,0.5205053852526926,0.34567687104327466,0.5799518250880118,0.6628571428571428,0.3902304655219906,0.9525756322020482,0.7870636379176863,0.9953353762597253,0.9546956111373289,122.0
0.5939304722002038,0.0,0.8078169249017295,0.5325186412593206,0.34220796114820917,0.568834537706133,0.6730252100840336,0.37590671196400693,0.9532910867828416,0.7790545851797828,0.9948297990507262,0.9561113732892874,114.0
0.5651681576265428,0.0,0.8060721766921735,0.5260977630488815,0.3492325036857168,0.5669816564758199,0.6510084033613446,0.3826094940776788,0.9455232983687827,0.7849743215447811,0.9946124270796849,0.9546956111373289,111.0
0.6327709206205412,0.0,0.8277518152229648,0.6000414250207124,0.3113346630821265,0.6021863998517695,0.7347058823529412,0.4890276374988522,0.9332583780152083,0.8066509992540872,0.9948859770277885,0.9594148183105238,158.0
0.6220133620201562,0.0,0.8237087810644786,0.587096106048053,0.31055415835573674,0.6281267370761534,0.7157983193277311,0.5050041318519879,0.9262060480808593,0.8184034133992231,0.9948921985151743,0.9603586597451628,202.0
0.5776620239308345,0.0,0.8071195811576394,0.5299640983153686,0.3342872835544775,0.5873633500092643,0.6715966386554622,0.4814984849876044,0.917552466740737,0.835727350602159,0.9949409039674227,0.9556394525719679,166.0
0.5737742045068508,0.0,0.8101653604866792,0.5410107705053853,0.3278119850836875,0.568834537706133,0.6856302521008404,0.4864567073730603,0.9129190489192428,0.8475668155834309,0.9950258234117338,0.9556394525719679,143.0
0.5704903181972596,0.0,0.8093007950556184,0.5379038939519469,0.3267713121151678,0.5521586066333147,0.6849579831932773,0.4691029290239647,0.9098528183434851,0.8541829890789606,0.9950132273200295,0.9551675318546484,122.0
0.5802287396670819,0.0,0.8093295140061673,0.5380074565037282,0.32928627178909026,0.5503057254030016,0.6904201680672268,0.47268386741346063,0.9066843796919751,0.8630625927962361,0.9950623766510872,0.9556394525719679,113.0
0.5513531876344695,0.0,0.7959688138011894,0.4867439933719967,0.354435868528315,0.5465999629423753,0.6458823529411765,0.4458727389587733,0.9030049045606325,0.8741185698108441,0.9951220392104744,0.9537517697026899,109.0
0.4693692673536406,0.0,0.7751324679492771,0.387013256006628,0.428236926545833,0.49657216972392065,0.571764705882353,0.36773482692131115,0.9028004903585883,0.8764690536361363,0.9951845383315727,0.9485606418121755,53.0
0.46687804325670934,0.0,0.7745816276912442,0.38380281690140844,0.4294510450091059,0.0,0.5789075630252101,0.36810210265356713,0.8965658211313248,0.8954470281246678,0.9952286588874046,0.9476168003775366,-200.0
0.4547616351489072,0.0,0.7706795343724799,0.3595691797845899,0.4514786228427717,0.4650731888085973,0.564201680672269,0.35001377283995955,0.8944194573889445,0.9006703240382572,0.9951888110717623,0.0,32.0
0.4518174612161703,0.0,0.7712180763779357,0.3630903065451533,0.4480097129477062,0.45210302019640536,0.5623529411764706,0.32907905610136806,0.9001430901363754,0.883694615639976,0.9951830858516343,0.9462010382255781,35.0
0.5282527460083796,0.0,0.7935305957695509,0.4765948632974316,0.3511404041280028,0.5132481007967389,0.6503361344537815,0.4390781379120374,0.8923753056212289,0.9079829396456363,0.9952157180639005,0.949976403964134,123.0
0.6687804325670932,0.0,0.8470070537080374,0.6577257663628832,0.2812418697424335,0.555864369093941,0.8205882352941176,0.6289596914883848,0.9003475023889593,0.8862192066723469,0.9952861282614021,0.9608305804624823,254.0
0.6950515230438229,0.0,0.8633417434740359,0.7025683512841756,0.2642442112566126,0.6021863998517695,0.8688235294117647,0.6604535855293361,0.907195418121268,0.8702881514791948,0.9953748110471772,0.9664936290703161,300.0
0.6781791416600611,0.0,0.8420145555178267,0.6433305716652858,0.27326337698378284,0.6559199555308504,0.7823529411764706,0.6940593150307592,0.9204824192323409,0.8461739380014942,0.995666954910824,0.9613025011798018,281.0
0.5556562110746235,0.0,0.7920963706891726,0.47048467274233635,0.37004596305610965,0.5873633500092643,0.6371428571428571,0.41538885318152596,0.9285568260252798,0.8298076114697575,0.9956671988015996,0.951864086833412,152.0
0.5602989468916317,0.0,0.7953903349775507,0.48436205468102733,0.3610267973289394,0.5651287752455068,0.6480672268907564,0.39114865485263056,0.9297833190353662,0.8252807543471363,0.9955537638345718,0.9528079282680509,127.0
0.5496546257501982,0.0,0.7938746471366812,0.4780447390223695,0.3692654583297199,0.5614230127848805,0.6377310924369748,0.373794876503535,0.9377555177525527,0.8109166939056462,0.9955170228666201,0.9523360075507314,118.0
0.5467104518174611,0.0,0.7955911118411432,0.48519055509527753,0.36987251756135636,0.5669816564758199,0.6326890756302521,0.36782664585437513,0.9455233003182388,0.796378516294431,0.9953395016952407,0.951864086833412,120.0
0.54263390329521,0.0,0.794244855072416,0.47959817729908866,0.37507588240395456,0.568834537706133,0.6242016806722689,0.3592874850794233,0.946545379126281,0.7962914626908917,0.9954246977198186,0.9523360075507314,125.0
0.549881100668101,0.0,0.794244855072416,0.47959817729908866,0.37403520943543495,0.5595701315545674,0.6332773109243698,0.35524745202460745,0.9439901869798163,0.8018629779999635,0.9955476812077262,0.951864086833412,117.0
0.6147661646472653,0.0,0.8166024612003919,0.5634838442419221,0.3253837481571416,0.6003335186214563,0.7178991596638655,0.4405472408410614,0.9460343426464484,0.8018629779999635,0.9957369187769206,0.9570552147239264,166.0
0.6454535160231004,0.0,0.8319985601831361,0.6132974316487159,0.30639146648165816,0.6170094496942745,0.7670588235294118,0.49325130841979614,0.9432747343484832,0.8059545588026784,0.9957354024113364,0.9608305804624823,180.0
0.6026497565394632,0.0,0.8207680949970461,0.5774647887323944,0.32113433353568643,0.6021863998517695,0.7082352941176471,0.4438527224313653,0.9362224005152178,0.8127448461470523,0.9954798012123591,0.9594148183105238,172.0
0.5937039972823009,0.0,0.8124421642342036,0.5490886495443247,0.3309340039892464,0.6003335186214563,0.7001680672268907,0.4685520154255807,0.9293744867323652,0.8270218529849995,0.9956040646138643,0.9575271354412458,160.0
0.5327822443664364,0.0,0.7895604974891831,0.45940347970173984,0.373775041193305,0.5503057254030016,0.6300840336134453,0.3782940042236709,0.9231398175051017,0.8388613257149997,0.995588409602791,0.951864086833412,103.0
0.550673762880761,0.0,0.7914724258703781,0.4677920463960232,0.37039285404561617,0.5447470817120622,0.6467226890756302,0.3865577081994307,0.9206868353838413,0.8460868843979549,0.9956828417044024,0.951864086833412,87.0
0.6234854489865247,0.0,0.816056325294301,0.5616197183098591,0.3067383574711647,0.5929219937002037,0.7336974789915967,0.5546781746396107,0.9181316432373766,0.8558370341132809,0.9958608944016832,0.9570552147239264,147.0
0.5494281508322953,0.0,0.7983985020598501,0.4965824357912179,0.34359552510623537,0.5651287752455068,0.6557142857142857,0.48434487191258835,0.9157808652929562,0.8610603300268704,0.995847899292358,0.9523360075507314,120.0
0.4919035216849734,0.0,0.7811659982161698,0.41963545981772993,0.39406816407943807,0.5206596257179914,0.6021848739495799,0.4105224497291341,0.9136345035000362,0.8646295842270206,0.9957806113812515,0.9485606418121755,63.0
0.4486468123655305,0.0,0.7700585348993396,0.35542667771333886,0.4649206486861504,0.45025013896609223,0.5604201680672269,0.2972178863281609,0.915678657217208,0.8560111446412442,0.995626969280209,0.9462010382255781,30.0
0.43585097950401996,0.0,0.7676847075292115,0.3386495443247722,0.490330413667505,0.0,0.5480672268907564,0.2629694242952897,0.9085241192071067,0.8728127491533312,0.9955963959796384,0.9457291175082586,-200.0
0.42588608311629483,0.0,0.7650877003041704,0.31804059652029826,0.5062006764374296,0.42986844543264774,0.5392436974789916,0.2607657699017537,0.9108748971515273,0.8640201990395916,0.9954872993729326,0.9452571967909391,19.0
0.441512852451591,0.0,0.7682495472639184,0.3427920463960232,0.47801578354002255,0.43727997035390026,0.5501680672268908,0.27683408318795333,0.907195418121268,0.8708975399875049,0.9953972691167728,0.9457291175082586,27.0
0.4853357490657909,0.0,0.782801277321728,0.4278169014084507,0.39779724221663343,0.4798962386511024,0.6042016806722689,0.3526765218988155,0.9009607488940046,0.8848263257695256,0.9952973900170184,0.9476168003775366,65.0
0.599365870229872,0.0,0.8134773386008705,0.5527133388566694,0.31610441418784146,0.541041319251436,0.7133613445378151,0.503167753190708,0.9025960742070879,0.87969008678036,0.9952765650004755,0.9542236904200094,169.0
0.6822556901823122,0.0,0.8674789815349842,0.7134424192212095,0.25505160003468913,0.5947748749305168,0.890672268907563,0.6407125149205766,0.9109771032778192,0.8634108138521626,0.9954733351169716,0.9646059462010382,244.0
0.6508889140527686,0.0,0.8390574719022531,0.6346313173156587,0.27907380105801755,0.650361311839911,0.7923529411764706,0.627306950693233,0.9205846273080932,0.845999827473531,0.995669043821539,0.9613025011798018,274.0
0.6081983920280828,0.0,0.8148505477177072,0.5574772162386081,0.31263550429277603,0.6336853807670928,0.7116806722689075,0.5477917546598108,0.9375511035505085,0.817532865740732,0.9958756789107953,0.9556394525719679,202.0
0.6204280375948363,0.0,0.817578776107275,0.5667978458989229,0.3130691180296592,0.6318324995367797,0.7222689075630252,0.5459553759985308,0.9538021213132221,0.7934186489421539,0.9958972766976781,0.9556394525719679,186.0
0.5961952213792322,0.0,0.812678038197228,0.549917149958575,0.3257306391466482,0.609597924773022,0.6909243697478992,0.456156459461941,0.9601390025151504,0.7829720587754154,0.9957076831265831,0.9546956111373289,153.0
0.5679990941003283,0.0,0.8059884310578571,0.5257870753935376,0.3416009019165727,0.5669816564758199,0.6607563025210084,0.373427600771279,0.9652493790102508,0.7753982773760932,0.9955565314121315,0.9532798489853704,112.0
0.5812478767976447,0.0,0.8091286261748017,0.5372825186412593,0.3347498048738184,0.6021863998517695,0.6755462184873949,0.3846295106050867,0.9715862602121791,0.7698267653878988,0.9956327803660885,0.9532798489853704,117.0
0.5789831276186163,0.0,0.805904748099038,0.5254763877381938,0.34073367444280633,0.6040392810820826,0.6653781512605041,0.3692957487833991,0.9702575649747132,0.7726995758157558,0.9957722727478842,0.9537517697026899,109.0
0.590759823349564,0.0,0.8145507997933487,0.5564415907207954,0.32850576706270057,0.6429497869186585,0.6857142857142857,0.4025342025525663,0.9698487326717163,0.7717419728932847,0.9956503160670859,0.9551675318546484,133.0
0.6203148001358849,0.0,0.8288363896762321,0.6034589892294946,0.309773653629347,0.704094867518992,0.7247058823529412,0.4661647231659168,0.9633074392172,0.778009925332888,0.995598965234745,0.9584709768758848,185.0
0.5846450005661873,0.0,0.8216788911790568,0.5804681027340514,0.32547047090451825,0.6744487678339818,0.6836974789915966,0.42062253236617386,0.9528822544798407,0.7811439032131284,0.9949444946644382,0.9575271354412458,167.0
0.6412637300418979,0.0,0.8371113274609101,0.6288318144159072,0.30283583383921603,0.704094867518992,0.7539495798319328,0.5022495638600679,0.9422526574898973,0.7989901675721067,0.9952155050976994,0.9603586597451628,218.0
0.5999320575246291,0.0,0.8189324819659042,0.5713545981772991,0.3187060966091406,0.6540670743005372,0.7130252100840336,0.4646038013038288,0.9348937013788393,0.8209280077524784,0.9958087498692626,0.9575271354412458,171.0
0.5302910202695051,0.0,0.7869970395618369,0.44780447390223693,0.3869568987945538,0.5651287752455068,0.6168067226890757,0.3203562574602883,0.9262060500303155,0.8435622867238185,0.9961142729625329,0.950920245398773,78.0
0.571396217868871,0.0,0.7968309407015854,0.4902651201325601,0.35226779984389905,0.5521586066333147,0.6708403361344538,0.38279313194380676,0.9206868334343852,0.8587969064468831,0.996253163540041,0.951864086833412,84.0
0.6069527799796172,0.0,0.8104549253782739,0.5420463960231979,0.31714508715636114,0.568834537706133,0.7030252100840336,0.4859057937746763,0.9186426816666696,0.8627143717403132,0.9962117214236396,0.9542236904200094,110.0
0.560638659268486,0.0,0.7977271014955123,0.49388980944490474,0.34758477148556066,0.5317769130998702,0.6491596638655462,0.4431181709668533,0.9174161886565833,0.8616697152142994,0.9960393848696404,0.9513921661160925,87.0
0.5139848261805005,0.0,0.7830749808647034,0.4291632145816073,0.384528661868008,0.5188067444876783,0.6064705882352941,0.38729225966394265,0.9131234650707433,0.8702881514791948,0.9959574556843217,0.9485606418121755,58.0
0.48069301324878266,0.0,0.7747584631963648,0.3848384424192212,0.431098777209262,0.4854548823420418,0.5807563025210084,0.3264163070425121,0.915167618787915,0.8609732764233311,0.9957831599363793,0.9466729589428976,39.0
0.4706148794021062,0.0,0.7713301662502682,0.3638152444076222,0.4376897060098864,0.0,0.5641176470588235,0.30199247084748876,0.9111815194293197,0.8711587041190074,0.9957956349835261,0.9466729589428976,-200.0
0.47571056505492015,0.0,0.772925716937482,0.373860811930406,0.42346717544011797,0.4706318324995367,0.5750420168067227,0.31512257827564044,0.9043336056464671,0.8880473622346339,0.995736654002685,0.9466729589428976,38.0
0.4606499830143811,0.0,0.7696470973473234,0.3526304888152444,0.4540803052640708,0.47433759496016303,0.562016806722689,0.3041043063079607,0.906377759363639,0.8797771403838994,0.9956434331870633,0.9462010382255781,41.0
0.46427358170082667,0.0,0.7706168210033412,0.3591549295774648,0.44376029832625097,0.4854548823420418,0.5630252100840336,0.3153062161417684,0.9109771032778192,0.8668059575243495,0.9956056148832775,0.9462010382255781,47.0
0.5078700033971237,0.0,0.7794409047652386,0.4107290803645402,0.3965831237533605,0.5039836946451732,0.6031932773109243,0.36690845652373516,0.9138389177020764,0.8621049931946462,0.9956984015710043,0.9480887210948561,72.0
0.5574680104178462,0.0,0.79296846788724,0.4742129246064623,0.34879888994883357,0.529924031869557,0.6377310924369748,0.4275089523459737,0.9180294351616285,0.8528771717423252,0.9957228848490614,0.9504483246814535,100.0
0.5849847129430416,0.0,0.7951400143521075,0.48332642916321455,0.34706443500130085,0.5540114878636279,0.6633613445378151,0.4077678817372142,0.9280457856465306,0.8354661820428126,0.9959007613774625,0.9513921661160925,104.0
0.5865700373683614,0.0,0.7909008845300167,0.4653065451532726,0.3617205793079525,0.5521586066333147,0.6505882352941177,0.4401799651088054,0.9374488954747603,0.8215373929399075,0.9960938844976084,0.9513921661160925,109.0
0.5874759370399728,0.0,0.7948904171272226,0.48229080364540183,0.354435868528315,0.5595701315545674,0.6530252100840336,0.38674134606555866,0.9453188861161987,0.8093497008144248,0.9961461107172832,0.951864086833412,103.0
0.5894387196617824,0.0,0.7956329985360557,0.48536315934824775,0.35336628797733766,0.5262182694089308,0.6432492997198992,0.3495240718636195,0.9582992636498389,0.7890659017940146,0.9960045727855654,0.951864086833412,75.0
0.5708300305741139,0.0,0.7975471665124991,0.49316487158243577,0.358251669412887,0.5243653881786177,0.6446218487394958,0.3592874850794233,0.9653515929343718,0.7733960146067276,0.9953982751302896,0.950920245398773,72.0
0.0,0.0,0.0,0.0,0.0,0.49657216972392065,0.0,0.0,0.0,0.0,0.0,0.9495044832468145,56.0
0.0,0.0,0.0,0.0,0.0,0.48730776357235495,0.0,0.0,0.0,0.0,0.0,0.9495044832468145,51.0
0.0,0.0,0.0,0.0,0.0,0.4910135260329812,0.0,0.0,0.0,0.0,0.0,0.949032562529495,52.0
0.0,0.0,0.0,0.0,0.0,0.48730776357235495,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,46.0
0.0,0.0,0.0,0.0,0.0,0.47433759496016303,0.0,0.0,0.0,0.0,0.0,0.949032562529495,44.0
0.0,0.0,0.0,0.0,0.0,0.5132481007967389,0.0,0.0,0.0,0.0,0.0,0.9513921661160925,72.0
0.0,0.0,0.0,0.0,0.0,0.5391884380211228,0.0,0.0,0.0,0.0,0.0,0.951864086833412,88.0
0.0,0.0,0.0,0.0,0.0,0.500277932184547,0.0,0.0,0.0,0.0,0.0,0.9504483246814535,56.0
0.0,0.0,0.0,0.0,0.0,0.5465999629423753,0.0,0.0,0.0,0.0,0.0,0.951864086833412,82.0
0.0,0.0,0.0,0.0,0.0,0.5799518250880118,0.0,0.0,0.0,0.0,0.0,0.9551675318546484,125.0
0.0,0.0,0.0,0.0,0.0,0.5725403001667593,0.0,0.0,0.0,0.0,0.0,0.9546956111373289,144.0
0.0,0.0,0.0,0.0,0.0,0.4910135260329812,0.0,0.0,0.0,0.0,0.0,0.9495044832468145,54.0
0.0,0.0,0.0,0.0,0.0,0.48174911988141556,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,48.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9504483246814535,-200.0
0.0,0.0,0.0,0.0,0.0,0.4854548823420418,0.0,0.0,0.0,0.0,0.0,0.0,41.0
0.0,0.0,0.0,0.0,0.0,0.48174911988141556,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,40.0
0.0,0.0,0.0,0.0,0.0,0.4910135260329812,0.0,0.0,0.0,0.0,0.0,0.9480887210948561,48.0
0.0,0.0,0.0,0.0,0.0,0.4724847137298499,0.0,0.0,0.0,0.0,0.0,0.9476168003775366,44.0
0.0,0.0,0.0,0.0,0.0,0.4928664072632944,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,59.0
0.0,0.0,0.0,0.0,0.0,0.4947192884936075,0.0,0.0,0.0,0.0,0.0,0.9495044832468145,59.0
0.0,0.0,0.0,0.0,0.0,0.4891606448026681,0.0,0.0,0.0,0.0,0.0,0.9495044832468145,53.0
0.0,0.0,0.0,0.0,0.0,0.4798962386511024,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,42.0
0.0,0.0,0.0,0.0,0.0,0.4798962386511024,0.0,0.0,0.0,0.0,0.0,0.9485606418121755,43.0
0.0,0.0,0.0,0.0,0.0,0.43727997035390026,0.0,0.0,0.0,0.0,0.0,0.9466729589428976,23.0
0.0,0.0,0.0,0.0,0.0,0.43542708912358713,0.0,0.0,0.0,0.0,0.0,0.9471448796602171,22.0
0.0,0.0,0.0,0.0,0.0,0.4706318324995367,0.0,0.0,0.0,0.0,0.0,0.9476168003775366,37.0
0.0,0.0,0.0,0.0,0.0,0.5021308134148601,0.0,0.0,0.0,0.0,0.0,0.949032562529495,53.0
0.0,0.0,0.0,0.0,0.0,0.529924031869557,0.0,0.0,0.0,0.0,0.0,0.9504483246814535,68.0
0.0,0.0,0.0,0.0,0.0,0.5818047063183249,0.0,0.0,0.0,0.0,0.0,0.9570552147239264,125.0
0.0,0.0,0.0,0.0,0.0,0.5651287752455068,0.0,0.0,0.0,0.0,0.0,0.9556394525719679,96.0
0.0,0.0,0.0,0.0,0.0,0.5317769130998702,0.0,0.0,0.0,0.0,0.0,0.9513921661160925,75.0
0.0,0.0,0.0,0.0,0.0,0.5280711506392439,0.0,0.0,0.0,0.0,0.0,0.9504483246814535,74.0
0.0,0.0,0.0,0.0,0.0,0.5391884380211228,0.0,0.0,0.0,0.0,0.0,0.9546956111373289,92.0
0.0,0.0,0.0,0.0,0.0,0.5706874189364461,0.0,0.0,0.0,0.0,0.0,0.9636621047663992,136.0
0.0,0.0,0.0,0.0,0.0,0.5540114878636279,0.0,0.0,0.0,0.0,0.0,0.9579990561585653,119.0
0.0,0.0,0.0,0.0,0.0,0.5243653881786177,0.0,0.0,0.0,0.0,0.0,0.9542236904200094,76.0
0.0,0.0,0.0,0.0,0.0,0.43727997035390026,0.0,0.0,0.0,0.0,0.0,0.9466729589428976,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452571967909391,-200.0
