PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,target
0.34987137081955166,0.0,0.22622764217447305,0.4090846901080859,0.11065852002715547,0.16488404108863708,0.26650873556411014,0.6165692446043165,0.4122949929401542,0.4652076300225768,0.5577663742485682,0.5466699630642147,1
0.4843807423741272,0.0,0.450248564169404,0.6214256396223833,0.16157501697216564,0.09033146245896431,0.35238377257921233,0.8537544964028778,0.5749972846747041,0.5112233358896626,0.4977535338010615,0.5666067446188121,1
0.43348033811098863,0.0,0.3323445070617251,0.5173074291968806,0.1819416157501697,0.11966536058456001,0.44122001776724906,0.722234712230216,0.5591397849462366,0.5639730634179873,0.43356868032614476,0.5864359837368998,1
0.3642043366409409,0.0,0.23192427575321312,0.4153783007251334,0.13306177868295993,0.16064809912104205,0.414569144210838,0.6143210431654678,0.46508091669381996,0.6571268245829938,0.32862644856733886,0.6073722860036173,1
0.38404998162440285,0.0,0.243242083990815,0.4276918867150089,0.12219959266802445,0.16117759186699143,0.41160793603790347,0.628484712230216,0.46290865645704354,0.7463523894985629,0.23973042405613237,0.6095605774312636,1
0.3447262036016171,0.0,0.22291181688387263,0.4053906143111232,0.09979633401221996,0.1766387800487133,0.3760734379626888,0.5865557553956835,0.35668513087867926,0.781144783015121,0.2012195180923249,0.5903509246730725,1
0.2989709665564131,0.0,0.19516058788933682,0.3735121083595567,0.07196198234894773,0.19601821455046065,0.307965649985194,0.5462005395683454,0.258824807211904,0.809203101353359,0.17329909826113393,0.5750362073456379,0
0.32047041528849685,0.0,0.20818740276236228,0.38869886441373647,0.07535641547861507,0.18765222916446045,0.3642286052709506,0.565984712230216,0.2720755946562398,0.8439954948699172,0.15275995861566916,0.5827617642842373,0
0.3167952958471151,0.0,0.19481343671816267,0.3731016554932275,0.06992532247114731,0.1949592290585619,0.3671898134438851,0.5523830935251799,0.25393722167915717,0.836700346658614,0.16335045086942823,0.596895156050802,0
0.33590591694230065,0.0,0.23068079865265928,0.41401012450403607,0.08621860149355058,0.18002753362278934,0.4293751850755108,0.5795863309352518,0.2932551319648094,0.8344556692037454,0.15982028882522697,0.5845384844814852,1
0.38386622565233375,0.0,0.289943273698272,0.47612532494185245,0.12152070604209096,0.15715344699777611,0.5270950547823512,0.6317446043165469,0.36852394916911047,0.7985409583665654,0.18292682628237145,0.579335609445085,1
0.3259830944505696,0.0,0.2602510398069653,0.44575181283349297,0.10930074677528853,0.1763210844011437,0.4797157240153983,0.5768884892086332,0.31465189529705656,0.7413018973353047,0.19448010113207986,0.5130245403332185,1
0.41786108048511583,0.0,0.32427110320960717,0.5096456423587358,0.14392396469789542,0.14868156306258606,0.5270950547823512,0.670863309352518,0.411208862821766,0.6829405189834445,0.2602695881861547,0.5404833633657007,1
0.35079015067989716,0.0,0.2488578100702981,0.43371186208783685,0.1120162932790224,0.16806099756433335,0.44714243411311816,0.6161196043165469,0.3666775279678505,0.6425364639399167,0.34114249377072425,0.6005910241714938,1
0.23778022785740538,0.0,0.11637652129906798,0.27048843891093177,0.048879837067209775,0.25140315577676586,0.3050044418122594,0.48741007194244607,0.19604648636906702,0.5948372606850856,0.4245827910458309,0.6315466757657517,0
0.30448364571848585,0.0,0.15717156901310356,0.3265836639759201,0.052953156822810585,0.2090437361008154,0.2842759846017175,0.5596897482014389,0.26990333441946346,0.5645342220782871,0.48074456232095336,0.6456190926199006,0
0.3621830209481809,0.0,0.2136894348165626,0.39499247503078394,0.07060420909708079,0.1661548236789156,0.31092685815812854,0.6027428057553956,0.3918757467144564,0.5533108883209358,0.49518612986823934,0.6414201703619427,1
0.28702682837192206,0.0,0.1608892108551514,0.33137228074976055,0.054989816700611,0.20332521444456209,0.2517026946994374,0.5306879496402879,0.34126208319756707,0.5465768773631088,0.49133504845356984,0.6239590015008571,0
0.21131936787945604,0.0,0.10010621621738594,0.24586126693118074,0.03530210454854039,0.2484379963994493,0.23097423748889545,0.4735836330935252,0.27522537199956554,0.5230078497141596,0.5231065435782877,0.6156579225579217,0
0.157295112091143,0.0,0.0656058963267215,0.18730332466821728,0.022403258655804482,0.3053055173144128,0.1776724903760734,0.43918615107913667,0.20321494515042904,0.5342311941749226,0.48876765676303274,0.5979982478344361,0
0.1409408305769938,0.0,0.051383917123718474,0.15952934737994254,0.16892022173633672,0.3133538070528434,0.3334758602179905,0.4169289568345324,0.17432388400130333,0.5123456746171081,0.5263157984943186,0.5992622217257897,0
0.14920984932010295,0.0,0.05800291455821108,0.17280065672458614,0.02172437202987101,0.2959864449857037,0.15398282499259697,0.4315422661870503,0.18985554469425436,0.47474747709559456,0.5885751112619071,0.5932862587500864,0
0.1247703050349136,0.0,0.04440185830230994,0.14475304419209192,0.02376103190767142,0.33336863284972995,0.1599052413384661,0.4141187050359712,0.17682198327359616,0.4859708215563576,0.5580872936190236,0.5838411099109857,0
0.13065049614112456,0.0,0.04842466901135539,0.15337255438500477,0.027834351663272233,0.3207667054961347,0.1776724903760734,0.4154676258992806,0.190072770717932,0.5112233358896626,0.5102695851255894,0.5800093529614678,0
0.2013965453877251,0.0,0.08503058084467857,0.2215077301956492,0.04480651731160896,0.2631578947368421,0.20728457210541898,0.4691996402877698,0.25111328337134786,0.5269360138533616,0.4929396820327279,0.5894105158886691,0
0.2818816611539875,0.0,0.14114845056639752,0.3053769325489123,0.06381534283774609,0.20480779413322037,0.24874148652650277,0.5154001798561152,0.32279787118496794,0.5499438828420334,0.45892171458794134,0.5918911657711525,0
0.3265343623667769,0.0,0.1501569142868064,0.3174168832945683,0.06653088934147998,0.20268982314942285,0.28723719277465204,0.5496852517985611,0.299446073639622,0.6049382557149914,0.3947368488707393,0.6099136457776508,0
0.3291069459757442,0.0,0.13257126837674357,0.2936106170474757,0.06992532247114731,0.2205866779625119,0.2842759846017175,0.5325989208633093,0.3377864668187249,0.6565656552192822,0.34338896609080594,0.6294809130438979,0
0.330576993752297,0.0,0.14912148281828042,0.316048707073471,0.0658520027155465,0.21169119983056234,0.29612081729345574,0.5358588129496402,0.27457369392853265,0.6997755249711772,0.29845956253722167,0.6347724824733427,0
0.33376209726813677,0.0,0.15220201449888257,0.3201076298627281,0.04684317718940936,0.21038511772388863,0.24281907018063367,0.5227817745803507,0.2305492197965331,0.7710437701461808,0.22368420864701805,0.6204318352419693,0
0.30356486585814035,0.0,0.16014276688412385,0.3304145573949925,0.04480651731160896,0.2163507359949169,0.23985786200769912,0.5246178057553956,0.24209840338872596,0.8097643028273284,0.1659178425599781,0.5590016540460316,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.03394433129667345,0.2174662572488122,0.19543973941368076,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.030549898167006113,0.2174662572488122,0.180633698549008,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.03122878479293958,0.2174662572488122,0.18655611489487708,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.027155465037338764,0.2174662572488122,0.180633698549008,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.025797691785471828,0.2174662572488122,0.1599052413384661,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.04480651731160896,0.2174662572488122,0.22209061297009178,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.055668703326544465,0.2174662572488122,0.2635475273911756,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.03394433129667345,0.2174662572488122,0.20136215575954988,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.05159538357094365,0.2174662572488122,0.27539236008291385,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.08078750848608282,0.2174662572488122,0.3286941071957359,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.09368635437881874,0.2174662572488122,0.31684927450399764,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.032586558044806514,0.2174662572488122,0.18655611489487708,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.0285132382892057,0.2174662572488122,0.1717500740302043,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.16892022173633672,0.2174662572488122,0.3334758602179905,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.02308214528173795,0.2174662572488122,0.1717500740302043,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.0285132382892057,0.2174662572488122,0.18655611489487708,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.025797691785471828,0.2174662572488122,0.15694403316553152,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.035980991174473856,0.2174662572488122,0.18951732306781166,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.035980991174473856,0.2174662572488122,0.1924785312407462,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.031907671418873046,0.2174662572488122,0.18359490672194254,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.024439918533604887,0.2174662572488122,0.16878886585726974,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.025118805159538356,0.2174662572488122,0.16878886585726974,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.011541072640868975,0.2174662572488122,0.10068107787977494,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.010862186014935507,0.2174662572488122,0.09771986970684039,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.021045485403937542,0.2174662572488122,0.15398282499259697,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.031907671418873046,0.2174662572488122,0.20432336393248443,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.04209097080787508,0.2174662572488122,0.24874148652650277,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.08078750848608282,0.2174662572488122,0.33165531536867043,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.06109979633401221,0.2174662572488122,0.3050044418122594,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.04684317718940936,0.2174662572488122,0.2517026946994374,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.046164290563475895,0.2174662572488122,0.24578027835356822,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.05838424983027834,0.2174662572488122,0.2635475273911756,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.08825526137135098,0.2174662572488122,0.3138880663310631,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.07671418873048201,0.2174662572488122,0.28723719277465204,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.04752206381534283,0.2174662572488122,0.23985786200769912,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,1
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.010183299389002035,0.2174662572488122,0.10068107787977494,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.32929293221924605,0.0,0.15618082565304975,0.30234524897497494,0.16892022173633672,0.2174662572488122,0.3334758602179905,0.4065547393166548,0.3479651178277224,0.40976227102494595,0.5126430115003091,0.41963430004507923,0
0.062293274531422305,0.0,0.02087787792015514,0.08605828430701876,0.006109979633401223,0.43683151540823884,0.06514657980456026,0.36668165467625896,0.10644075160204193,0.4219977602707042,0.590821583581976,0.5034492965998796,0
0.11889011392870263,0.0,0.05205116803106222,0.1608975236010398,0.03122878479293958,0.3329450386529704,0.12140953509031684,0.4100719424460432,0.16835016835016836,0.40740739962760464,0.6219512399657702,0.5051626676758258,0
0.21095185593531796,0.0,0.12778519984547296,0.286906553564099,0.05363204344874405,0.22651699671714498,0.18359490672194254,0.4892086330935252,0.27891821440208536,0.4158249079731769,0.6010911503441371,0.5019228840511898,0
0.3559353178978317,0.0,0.26999782221187923,0.4558763168696127,0.11608961303462322,0.15620036005506727,0.2635475273911756,0.6108363309352518,0.4265232974910394,0.46689112741034444,0.4990372235251939,0.49376694614764666,1
0.4213524439544285,0.0,0.36441807972351586,0.5469968531946915,0.153428377460964,0.12877263581488935,0.31684927450399764,0.71369154676259,0.5175410014119692,0.5224466803504256,0.37804879676108655,0.454550199086081,1
0.27692024990812203,0.0,0.21477298287729654,0.3962238336297714,0.13238289205702647,0.1896643015990681,0.3198104826769322,0.5402428057553956,0.36852394916911047,0.5622895553268302,0.29781771767515547,0.4170038015125132,1
0.21370819551635434,0.0,0.1585481509527141,0.3283622930633465,0.08689748811948404,0.22852906915175264,0.32277169084986673,0.47032374100719426,0.2590420332355816,0.6228956111335814,0.21277278682089074,0.38208629149094875,0
0.16280779125321576,0.0,0.1224057426614624,0.27924476672595433,0.06653088934147998,0.2724769670655512,0.307965649985194,0.41760341726618705,0.1860540892798957,0.6627384861099636,0.15147625664926445,0.33572276561230047,0
0.14608599779492837,0.0,0.13533912834155093,0.2974415104665481,0.05634758995247793,0.26453457587631046,0.30204323363932484,0.41198291366906475,0.16357119582926033,0.6767676666859174,0.11360718942636773,0.28888283589997305,0
0.1400220507166483,0.0,0.11138852667362592,0.2631002873170064,0.04073319755600814,0.28942073493593135,0.21912940479715723,0.40613758992805754,0.13869881611817098,0.6734006719104267,0.11970474928226142,0.2955957019500942,0
0.16703417861080483,0.0,0.128076108900991,0.28731700643042823,0.05363204344874405,0.2776659959758551,0.24281907018063367,0.4285071942446043,0.16498316498316495,0.6610549887222182,0.13125802413196985,0.3018667915119374,0
0.19092245497978688,0.0,0.14777991329699366,0.31427007798604456,0.06720977596741344,0.25320343111299376,0.29612081729345574,0.4553732014388489,0.19430867817964592,0.6969696995593984,0.11553273625485143,0.3122629453238807,0
0.17732451304667407,0.0,0.13893289044523405,0.30236694486249827,0.06313645621181263,0.2533093296621836,0.29612081729345574,0.42322392086330934,0.18518518518518517,0.6795735135045199,0.12676507949181925,0.313456288917172,0
0.23667769202499078,0.0,0.19262085484576083,0.3705021206731427,0.0855397148676171,0.21688022874086627,0.361267397098016,0.4920188848920864,0.2584989681763875,0.6739618412741383,0.1296534027950969,0.3124327118759721,1
0.296765894891584,0.0,0.2373033024062414,0.4212614584758516,0.12219959266802445,0.18532246108228317,0.4293751850755108,0.5555305755395683,0.3224720321494515,0.6402917971884374,0.16880616586325575,0.3378198218684948,1
0.29070194781330394,0.0,0.24988465643106322,0.43480640306471474,0.11405295315682282,0.17515620036005508,0.4027243115190998,0.5672212230215827,0.34278266536331053,0.5841750748846223,0.24518613292880448,0.37875312934105115,1
0.29051819184123484,0.0,0.2197383227412031,0.40183335613627036,0.09708078750848609,0.1754738960076247,0.3671898134438851,0.5582284172661871,0.32420984033887257,0.5482603854542882,0.34050065502980065,0.44893912336436775,1
0.2642410878353547,0.0,0.17601167588654,0.3503899302230127,0.07331975560081466,0.20173673620671395,0.32573289902280134,0.5331609712230216,0.2965135223199739,0.5173961774837781,0.4152760068796319,0.4877660545270636,0
0.2341051084160235,0.0,0.1469568582682202,0.3131755370091668,0.05838424983027834,0.21868050407709416,0.27539236008291385,0.5101169064748201,0.27403062886933854,0.4876543189441029,0.4759306860680494,0.5043207047371168,0
0.20047776552737961,0.0,0.11424087214995737,0.26734163360240804,0.04684317718940936,0.2511913586783861,0.23097423748889545,0.46897482014388486,0.22732703377864666,0.46801347684120176,0.5099486535128361,0.5059533932095099,0
0.17787578096288126,0.0,0.09844855127979128,0.2432617321110959,0.046164290563475895,0.26845282219633587,0.2280130293159609,0.4579586330935252,0.23406104051265342,0.4590347991318955,0.5231065558205727,0.503813434784294,0
0.13065049614112456,0.0,0.061541496866409244,0.1796415378300725,0.019687712152070606,0.3133538070528434,0.13917678412792417,0.4096223021582734,0.17019658955142825,0.44837262403486644,0.5359435265155561,0.4983865665198826,0
0.08103638368246968,0.0,0.028001727293528324,0.10576002189081954,0.010862186014935507,0.3781637191570475,0.10068107787977494,0.36994154676259,0.1345715216682959,0.4960718165862633,0.4505776640485381,0.49190007838144406,0
0.0642533382334951,0.0,0.01886320279674876,0.0800383089341907,0.16892022173633672,0.43037170390765644,0.3334758602179905,0.3591127098321493,0.11802613953151732,0.4702581328892468,0.4915490069428338,0.4919488026445316,0
0.05292171995589856,0.0,0.016839926991686436,0.07374469831714323,0.012219959266802444,0.45017473260616325,0.11252591057151318,0.35622751798561153,0.12490496361464103,0.442199782440751,0.5272785688479827,0.4808302195939495,0
0.08048511576626238,0.0,0.0314228321541269,0.1145163497058421,0.01629327902240326,0.38705919728899707,0.1036422860527095,0.37331384892086333,0.14727924405343762,0.42536475504619464,0.5603337659391053,0.4830978961687716,0
0.17805953693495036,0.0,0.09827472952214324,0.24298809686687647,0.059063136456211814,0.2541565180557026,0.1924785312407462,0.4690872302158274,0.26273487563810144,0.39730639389428707,0.6075096356916287,0.47738016469744887,0
0.3921352443954429,0.0,0.2887132551290739,0.47489396634286496,0.2213170400543109,0.13142009954463624,0.307965649985194,0.6525404676258992,0.48332790268274145,0.40684623026389305,0.5982028270408466,0.4850802583030713,1
0.5033076074972437,0.0,0.4723928006820288,0.6396223833629772,0.25865580448065173,0.08524833209785027,0.39087947882736157,0.8284622302158275,0.6250678831323994,0.46127944447652874,0.4948652227400691,0.48101606570157546,1
0.35354649026093354,0.0,0.2209566280098528,0.40320153235736755,0.17718940936863542,0.1673197077200042,0.3583061889250814,0.5759892086330936,0.4956011730205279,0.5112233358896626,0.4200898708902507,0.4834418845954452,1
0.35299522234472624,0.0,0.22230004069227907,0.40470652620057457,0.17854718262050237,0.17049666419570053,0.39680189517323067,0.5867805755395683,0.47583360486586296,0.6060606051458486,0.2885109151455159,0.4659484040497814,1
0.30632120543917674,0.0,0.1949291248817758,0.3732384731153372,0.12695179904955872,0.18807582336121992,0.31684927450399764,0.5462005395683454,0.3771043771043771,0.6823793389162989,0.22111681899685331,0.47411787900011687,0
0.3616317530319736,0.0,0.2807046004133259,0.46682172663839094,0.15818058384249828,0.16085989621942182,0.4204915605567071,0.6246627697841727,0.39437384598674924,0.6969696995593984,0.2185494273063162,0.4909938669741554,1
0.3478500551267917,0.0,0.26708433228478096,0.4528663291831988,0.153428377460964,0.16308376575240918,0.4501036422860527,0.6118480215827338,0.3906810035842294,0.7042648584741134,0.20667522696499707,0.480855693969328,1
0.2829841969864021,0.0,0.20133640233496372,0.38076344233137227,0.09911744738628649,0.192311765328815,0.3671898134438851,0.5487859712230216,0.3017269468882372,0.691358016625605,0.22432606779175457,0.4926511500610847,0
0.28849687614847486,0.0,0.17380071173522965,0.3476535777808182,0.07399864222674814,0.21349147516679023,0.2842759846017175,0.537544964028777,0.2565439339632888,0.7132435254799853,0.2111681654840178,0.5020908555958554,0
0.3149577361264241,0.0,0.21176883035797653,0.3928033930770283,0.11065852002715547,0.18638144657418193,0.3494225644062778,0.5532823741007193,0.32040838492451396,0.7502805643411766,0.17650834093487977,0.4910830570077714,1
0.3890113928702683,0.0,0.31983805507095764,0.5054042960733343,0.1493550577053632,0.14158636026686433,0.4234527687296417,0.6563624100719425,0.4206581948517432,0.7407407386750049,0.18421052212763356,0.4922898496220141,1
0.4031606027195884,0.0,0.31585621433860706,0.5015734026542619,0.14392396469789542,0.14042147622577572,0.40568551969203437,0.6589478417266188,0.4246768762897795,0.7098765414079066,0.21437740815776368,0.5028262339162151,1
0.4092245497978685,0.0,0.36110953284444985,0.5439868655082775,0.1622539035980991,0.12750185322461083,0.43233639324844536,0.6898606115107915,0.4613880742913001,0.6503928029217549,0.2727856211472549,0.5093581175406345,1
0.38147739801543556,0.0,0.316281830909123,0.501983855520591,0.15614392396469787,0.1373504182992693,0.40568551969203437,0.6588354316546763,0.4649723036819811,0.6139169441276869,0.31418485041434,0.5134584236215909,1
0.22895994119808893,0.0,0.14297208375051063,0.3078396497468874,0.06653088934147998,0.22651699671714498,0.26946994373704475,0.4895458633093525,0.31617247746280003,0.5656565501023207,0.3491656004550889,0.4850466918733764,0
0.2622197721425946,0.0,0.16292260882863344,0.33397181556984534,0.06653088934147998,0.20777295351053687,0.2783535682558484,0.5282149280575539,0.34625828174215273,0.5375981889504132,0.3908857552137847,0.4917560946513217,0
0.2962146269753767,0.0,0.21176883035797653,0.3928033930770283,0.09368635437881874,0.17219104098273852,0.30204323363932484,0.564748201438849,0.39122406864342346,0.5342311941749226,0.3908857552137847,0.4865643760888044,1
0.2337375964718853,0.0,0.12335926827541296,0.2806129429470515,0.04955872369314324,0.2294821560944615,0.23985786200769912,0.48549910071942454,0.3243184533507114,0.5117845159568084,0.44159178701050944,0.5073651543066153,0
0.14829106945975745,0.0,0.07000266857170588,0.19537556437269119,0.030549898167006113,0.2887853436407921,0.18951732306781166,0.42468525179856115,0.25393722167915717,0.5106621772293628,0.445442880667464,0.5096874958290514,0
0.11852260198456455,0.0,0.04810026177505765,0.15268846627445612,0.02172437202987101,0.3265911257015779,0.15694403316553152,0.40625000000000006,0.21396763332247204,0.4882154883078368,0.48876765676303274,0.5181464500101922,0
0.09555310547592799,0.0,0.03437213663579094,0.1217676836776577,0.16892022173633672,0.35899608175368,0.3334758602179905,0.3838803956834533,0.18377321603128055,0.48597081085294586,0.48973042711669695,0.5154335541751283,0
0.08875413450937153,0.0,0.03164176802047272,0.11506362019428104,0.01629327902240326,0.3526421688022874,0.11252591057151318,0.3800584532374101,0.16704681220810252,0.48653198021667976,0.4836328488973755,0.5102409393539875,0
0.19827269386255053,0.0,0.10230484949405903,0.24928170748392395,0.045485403937542426,0.25913374986762683,0.1450992004737933,0.4967401079136691,0.2595850982947757,0.45566778294958143,0.554236199962069,0.5270903516015166,0
0.44468945240720326,0.0,0.3608093894075834,0.5437132302640579,0.20298710115410726,0.10896960711638251,0.3405389398874741,0.7457284172661871,0.5391549907678941,0.4584736190647722,0.5535943612211582,0.531231643582188,1
0.4239250275633958,0.0,0.2958504929088297,0.4820084826925708,0.19619823489477256,0.11987715768293972,0.3198104826769322,0.672099820143885,0.5462148365374172,0.48484848282891213,0.5186136111804095,0.5424172667132263,1
0.46251378169790525,0.0,0.3140146772843452,0.4997947735668353,0.22063815342837745,0.12104204172402838,0.39680189517323067,0.6917715827338129,0.5981318561963724,0.5375982103572366,0.43517330166301776,0.5426274113118288,1
0.36898199191473724,0.0,0.25530483634750023,0.44055274319332327,0.20230821452817377,0.14804617176744678,0.4441812259401836,0.626236510791367,0.5336157271641143,0.6386082998006922,0.28915275388643946,0.5158978290695695,1
0.3257993384785006,0.0,0.20110188374890167,0.38048980708715274,0.13849287169042768,0.1793921423276501,0.34646135623334323,0.5572167266187051,0.434560660367112,0.7222222138927034,0.20442875464492816,0.5031937781830185,1
0.2980521866960676,0.0,0.20333445288001523,0.38308934190723765,0.10658520027155464,0.1869109393201313,0.307965649985194,0.5445143884892087,0.3485391549907679,0.783389439063166,0.14473684581016194,0.47255734568152946,1
0.27600147004777653,0.0,0.1824897312717373,0.3583253523053769,0.0855397148676171,0.20057185216562534,0.2931596091205212,0.5214703237410072,0.2991202346041056,0.7929292861361839,0.13735558398786357,0.4697151384984956,0
0.32157295112091144,0.0,0.19771430336998758,0.37652209604597064,0.0814663951120163,0.1883935190087896,0.3198104826769322,0.555418165467626,0.30042359074617137,0.7710437772818036,0.1713735514326502,0.5112098561533844,0
0.3443586916574789,0.0,0.21900870238995004,0.401012450403612,0.09775967413441955,0.17039076564651062,0.361267397098016,0.5859937050359711,0.35375257955903117,0.7805836029479754,0.17490372571914942,0.5331504415512167,1
0.3408673281881661,0.0,0.22438296944517466,0.40703242577643994,0.1120162932790224,0.17473260616329556,0.3997631033461652,0.5726169064748201,0.37547518192679485,0.7693602584872123,0.16912709135486653,0.5040296552498069,1
0.41381844909959575,0.0,0.32312462057522495,0.508551101381858,0.15478615071283094,0.13660912845494017,0.4649096831507255,0.6651303956834533,0.4592158140545238,0.7289562355539423,0.20635430759454165,0.5169534805763194,1
0.44266813671444327,0.0,0.3364126637608268,0.5211383226159529,0.16632722335369993,0.12432489674891456,0.4441812259401836,0.6853642086330936,0.5049418920386662,0.7008978636986004,0.23202824898450836,0.5204306874683204,1
0.47721425946343254,0.0,0.3776267658392526,0.5588999863182378,0.1955193482688391,0.11564121571534469,0.4856381403612674,0.7117805755395683,0.5440425763006409,0.6756453386618836,0.254813860950042,0.519892808929949,1
0.48952590959206177,0.0,0.3400626256437852,0.5245587631686961,0.1995926680244399,0.11913586783861063,0.4767545158424637,0.704361510791367,0.5588139459107202,0.6391694584609919,0.3096919180164746,0.5475296455315513,1
0.36640940830576996,0.0,0.20192320203452044,0.3814475304419209,0.10386965376782077,0.1655194323837763,0.35238377257921233,0.5747526978417266,0.4318453350711415,0.6116722666728184,0.335044940035986,0.5390387333533655,1
