CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx(GT)
0.059322033898305086,0.18283719220874683,0.0,0.09385647489732679,0.23706131366926123,0.28370221327967804,0.20136215575954988,0.39343525179856115,0.14456391875746716,0.8383098562276431,0.08536585022472136,0.40837181615765966,57.0
0.059322033898305086,0.18302094818081593,0.0,0.09547971855608313,0.239655878738222,0.2881499523456528,0.20136215575954988,0.37758543165467623,0.21744324970131423,0.8495774832571531,0.07445442941878659,0.3945252597162882,64.0
0.0847457627118644,0.22712238147739805,0.0,0.10951439660565689,0.2613682916837362,0.2574393730805888,0.23689665383476458,0.41737859712230213,0.18029759965243836,0.8518309914700682,0.09724005056604056,0.45521922366090667,65.0
0.09322033898305083,0.23704520396912898,0.0,0.12376945424738715,0.2822613682916837,0.24864979349782906,0.26946994373704475,0.43738758992805754,0.19224503095470835,0.8276056008785394,0.10718869795773343,0.44799912661839286,79.0
0.09322033898305083,0.20727673649393608,0.0,0.11197694070210691,0.26505530520278575,0.2626284019908927,0.2576251110453065,0.40613758992805754,0.17508417508417506,0.7892957678379366,0.10109113810185257,0.3864831553742993,80.0
0.11016949152542371,0.2205071664829107,0.0,0.1337736521271165,0.29632664208657655,0.24684951816160117,0.26058631921824105,0.4196267985611511,0.19028999674160962,0.7126760587742412,0.14409500094810862,0.3815155504596635,81.0
0.0847457627118644,0.26148474825431833,0.0,0.11622491650856068,0.2713368837907961,0.22937625754527163,0.1924785312407462,0.4434577338129497,0.20582165743456066,0.651830971674596,0.2628369676344066,0.4982566381965173,59.0
0.11864406779661016,0.2923557515619257,0.0,0.1394493374146531,0.30411033729345893,0.21169119983056234,0.2724311519099793,0.4976393884892087,0.30357336808949714,0.6135211171427484,0.3103337689996834,0.5098038416281241,90.0
0.16101694915254236,0.35115766262403525,0.0,0.17977871353266558,0.3560016386726751,0.17176744678597905,0.31684927450399764,0.5284397482014389,0.40338872596937114,0.5960563371549444,0.34114249377072425,0.5246428077266605,122.0
0.15254237288135591,0.360529217199559,0.0,0.15801683520322335,0.32869042742045607,0.17801546118818173,0.2990820254663903,0.5211330935251799,0.3995872705550125,0.5622535205401492,0.430359437652399,0.582483932591475,120.0
0.17796610169491525,0.4187798603454612,0.0,0.19087025854828246,0.3693841321862624,0.1429630414063327,0.2931596091205212,0.5795863309352518,0.43716737265124367,0.5352112608009442,0.5484595655977862,0.6716175808448028,126.0
0.0847457627118644,0.24696802646086002,0.0,0.09858703181088209,0.24457189676362143,0.2222810547495499,0.20432336393248443,0.46470323741007197,0.28934506353861195,0.547042248765238,0.4528241363686198,0.5826510608949498,68.0
0.0847457627118644,0.2640573318632856,0.0,0.11042378400973367,0.26273385224634715,0.20925553319919515,0.20432336393248443,0.4890962230215828,0.33289888128597805,0.5042253348250704,0.5369062968692203,0.5991334595742817,65.0
0.0423728813559322,0.19570011025358325,0.0,0.06466767228160292,0.18667212890891707,0.26548766281901937,0.13917678412792417,0.4493030575539569,0.24275008145975885,0.47154929380797767,0.6116816364767536,0.6135773579606871,38.0
0.0423728813559322,0.17511944138184488,0.0,0.05802887569374472,0.17397241567663527,0.27480673514772846,0.12140953509031684,0.4392985611510792,0.2369935918323015,0.45126760168998503,0.6473042497429963,0.6086128898964898,31.0
0.0423728813559322,0.18467475192943772,0.0,0.0598551208630583,0.17752287313942375,0.2751244307952981,0.12437074326325141,0.45323741007194246,0.24264146844792006,0.47492956687297266,0.6094351886412551,0.6178306601498516,40.0
0.0423728813559322,0.21646453509739072,0.0,0.06393968677539667,0.18530656834630613,0.27353595255744995,0.11844832691738229,0.4595323741007194,0.20723362658846528,0.5143661862569003,0.5827984768976113,0.6678550499540719,36.0
0.0847457627118644,0.27526644615950024,0.0,0.09385647489732679,0.23706131366926123,0.21730382293762573,0.19840094758661533,0.5028102517985611,0.26067122841316387,0.530140829712218,0.5786264516279161,0.6955907344912111,64.0
0.07627118644067796,0.2660786475560456,0.0,0.09123292783923867,0.23282807592516727,0.22747008365985383,0.18655611489487708,0.4867356115107914,0.23949169110459434,0.5667605477115795,0.5147625175234548,0.6956633790861206,56.0
0.07627118644067796,0.27728776185226023,0.0,0.09089666026869869,0.23228185170012286,0.23509477920152494,0.19543973941368076,0.47414568345323743,0.20386662322146193,0.663098577212861,0.36649550354793753,0.6810259962735261,56.0
0.07627118644067796,0.24200661521499445,0.0,0.08257773257255475,0.21848969001775229,0.2613576194006142,0.1658276576843352,0.44604316546762596,0.15846638427283588,0.7594365959685428,0.2188703466767844,0.5920591880798081,43.0
0.059322033898305086,0.21205439176773244,0.0,0.07412876076120492,0.20387819199781507,0.2902679233294504,0.14806040864672784,0.4080485611510792,0.13120451830129248,0.8016901167370368,0.16944800460417936,0.5554318602099142,40.0
0.05084745762711864,0.1738331495773613,0.0,0.058378273941395435,0.17465519595794074,0.31928412580747645,0.1302931596091205,0.3788219424460432,0.11578147062018031,0.8490140900855019,0.1241976878012822,0.5197257416542505,34.0
0.025423728813559324,0.11870635795663365,0.0,0.04782114830095699,0.1532158951249488,0.3656676903526421,0.11252591057151318,0.3232913669064748,0.08960573476702509,0.8630985970083332,0.07252888259031572,0.4055726930743487,28.0
0.03389830508474576,0.15012862918044834,0.0,0.06263786644269623,0.18284855933360641,0.3334745313989198,0.13325436778205507,0.33981564748201437,0.10720104268491366,0.8816901203569496,0.06803594101073006,0.4159329694367047,32.0
0.0423728813559322,0.16501286291804484,0.0,0.05978445192153286,0.17738631708316263,0.3322037488086413,0.1599052413384661,0.35049460431654683,0.11621592266753557,0.8704225578011969,0.08183568818052013,0.4391816797344043,39.0
0.05084745762711864,0.1411245865490629,0.0,0.07274465004752953,0.20142018298511535,0.3305093720216033,0.18359490672194254,0.3357688848920864,0.12751167589877266,0.8478873252334218,0.04525031986347609,0.3188543425303516,52.0
0.06779661016949153,0.15178243292907023,0.0,0.08395471840169713,0.22081114297419088,0.3142009954463624,0.20432336393248443,0.3413893884892087,0.14803953513630935,0.8011267450566081,0.0545571223931028,0.2957141932282487,60.0
0.1271186440677966,0.23814773980154358,0.0,0.1400525209430013,0.3049296736310255,0.2446256486286138,0.2990820254663903,0.4449190647482015,0.24090366025849896,0.7216901453539688,0.1351091116677819,0.37568950079866625,104.0
0.1271186440677966,0.2478868063212054,0.0,0.14106025152052884,0.30629523419363647,0.23054114158636024,0.28131477642878294,0.4451438848920864,0.2657760399695884,0.6732394286446911,0.1838896027571782,0.4019034414101856,102.0
0.13559322033898302,0.2793090775450202,0.0,0.15611637117904895,0.3262324184077564,0.20957322884676477,0.3138880663310631,0.48549910071942454,0.34821331595525146,0.630422525450146,0.2506418540437746,0.44885417577846237,120.0
0.10169491525423728,0.2680999632488056,0.0,0.114554797834912,0.26887887477809636,0.2250344170284867,0.2517026946994374,0.4626798561151079,0.32399261431519494,0.5814084585517069,0.3405006427875155,0.5007682332157366,89.0
0.15254237288135591,0.32249173098125694,0.0,0.15276165084323218,0.32186262460740134,0.18796992481203006,0.30204323363932484,0.49685251798561153,0.3772129901162159,0.5650704111790931,0.38510910860721664,0.5313425353596397,121.0
0.11864406779661016,0.27728776185226023,0.0,0.13894751857202936,0.3034275570121535,0.1980302869850683,0.26946994373704475,0.48752248201438847,0.3829694797436733,0.5504225325758331,0.3793324742429209,0.5009410674688606,107.0
0.0423728813559322,0.14718853362734285,0.0,0.055333140502360496,0.16864672948245255,0.30149316954357724,0.15694403316553152,0.3870278776978417,0.22265667426957747,0.5701408422677968,0.3405006427875155,0.48358852065816865,41.0
0.025423728813559324,0.1405733186328556,0.0,0.044703491743155695,0.14652464836815512,0.3188605316107169,0.13917678412792417,0.3838803956834533,0.19550342130987292,0.5008450725057202,0.43677793524217584,0.48809511230929997,34.0
0.17805497266222928,0.12366776920249911,0.0,0.03801803584700214,0.13150348217943467,0.317907444668008,0.1599052413384661,0.391636690647482,0.2204844140328011,0.4394366244713137,0.5420410680080092,0.49305492178117977,41.0
0.025423728813559324,0.11172363101800808,0.0,0.035409802306486875,0.12535845964768536,0.33813406756327435,0.12140953509031684,0.376011690647482,0.18236124687737593,0.48225352766583635,0.46887034973734903,0.49190369660131433,38.0
0.05084745762711864,0.1703417861080485,0.0,0.08542298274471855,0.2232691519868906,0.24716721380917078,0.16286644951140064,0.43615107913669066,0.26240903660258497,0.46929577484946255,0.4890885883757862,0.4913576225067751,59.0
0.16101694915254236,0.33535464902609335,0.0,0.22188354900385687,0.40516181892666936,0.158953722334004,0.23097423748889545,0.5682329136690647,0.4163136743781905,0.48225351692021395,0.4489730427116652,0.47208165046117606,165.0
0.3220338983050847,0.5118828861938258,0.0,0.4330112654094363,0.6076289316764714,0.0833068586960373,0.39087947882736157,0.7915167865707284,0.6214112450671446,0.5297652450100729,0.3691698765234918,0.45800337017988485,287.0
0.29661016949152547,0.4252113193678795,0.0,0.29837522834015,0.4853202239519323,0.13110240389706662,0.4589872668048564,0.6069019784172662,0.5441511893124797,0.5808450653800331,0.2679717632577787,0.4061394412897563,317.0
0.2627118644067797,0.3748621830209482,0.0,0.24738119134987668,0.43301925440393285,0.15620036005506727,0.5122890139176784,0.5522706834532374,0.4992940154230477,0.6839436625025274,0.18003851522136616,0.4089910902467528,330.0
0.17796610169491525,0.30264608599779497,0.0,0.19121419839496182,0.3697938003550457,0.2016308376575241,0.4293751850755108,0.48853417266187055,0.3994786575431737,0.7628168905247603,0.127727855966626,0.4109043149858029,204.0
0.17796610169491525,0.3149577361264241,0.0,0.18949710804889724,0.36774545951112936,0.19326485227152385,0.4086467278649689,0.4865107913669065,0.3712392744650809,0.8101408423819805,0.11360718942636773,0.4403273675936797,189.0
0.1694915254237288,0.30779125321572953,0.0,0.18224430034557368,0.3590058719104192,0.1952769247061315,0.3997631033461652,0.49022032374100727,0.35386119257087,0.8383098347363983,0.10397946140513022,0.4542676844857962,165.0
0.1440677966101695,0.2951120911429621,0.0,0.16173979411091535,0.33346988938959443,0.20809064915810654,0.3583061889250814,0.4625674460431655,0.28652112523080264,0.8861971582740248,0.08183568818052013,0.4595962321435662,139.0
0.16101694915254236,0.3303932377802279,0.0,0.19744963841408597,0.3771678273931449,0.1922058667796251,0.4027243115190998,0.5035971223021583,0.32095144998370806,0.9053520962855598,0.07317073051294677,0.4602282743357959,156.0
0.1440677966101695,0.32304299889746424,0.0,0.1720279340631134,0.34644271473439847,0.19845388118182783,0.3849570624814925,0.482351618705036,0.28771586836102964,0.898028156983941,0.08825417658857666,0.4936170956927262,130.0
0.24576271186440676,0.4570011025358325,0.0,0.2969926893452956,0.48395466338932136,0.131631896643016,0.5093278057447439,0.625224820143885,0.4343434343434343,0.8811267486765434,0.12516046427608896,0.5713538247454928,173.0
0.3559322033898305,0.5001837559720691,0.0,0.37594909864629544,0.558104601939096,0.11076988245261041,0.595202842759846,0.6839028776978417,0.5634843054197893,0.8343661899909969,0.1373555901090061,0.5305956047651594,302.0
0.288135593220339,0.4059169423006248,0.0,0.29754537900943845,0.4845008876143657,0.14052737477496557,0.515250222090613,0.6092625899280575,0.4531334853915499,0.7526760283473304,0.17650834093487977,0.49599052795203485,239.0
0.20338983050847456,0.3309445056964352,0.0,0.21220550235972788,0.3942373344257818,0.17356772212220695,0.3642286052709506,0.547099820143885,0.36483110676659064,0.6856337990350136,0.2525674008722583,0.5337954905054814,139.0
0.1440677966101695,0.30154355016538037,0.0,0.1660391268744416,0.3389321316400382,0.192311765328815,0.2842759846017175,0.5092176258992807,0.31552079939176714,0.6433802675208973,0.30359436428172354,0.5475592704457646,92.0
0.15254237288135591,0.31900036751194416,0.0,0.17511099793565466,0.3502662843097092,0.17621518585195384,0.2990820254663903,0.5423785971223021,0.36417942869555775,0.6112675981842333,0.3552631541898271,0.5691590669012943,104.0
0.15254237288135591,0.30448364571848585,0.0,0.1481989792987442,0.3158541581319132,0.19209996823043524,0.30204323363932484,0.50505845323741,0.3515803193222548,0.5842253491906282,0.39120669906882327,0.5712610820176984,108.0
0.15254237288135591,0.316611539875046,0.0,0.15192775633175307,0.3207701761573126,0.18225140315577676,0.3050044418122594,0.5140512589928057,0.3664603019441729,0.5661971867767955,0.43388961193889813,0.5938783039691165,107.0
0.06779661016949153,0.19845644983461963,0.0,0.07536811835453294,0.2060630888979926,0.2577570687281584,0.21616819662422265,0.4253597122302159,0.29206038883458235,0.5774647815694381,0.40853657767710166,0.5818842864112901,55.0
0.05084745762711864,0.1718118338846013,0.0,0.06270990085982926,0.18298511538986753,0.27237106851636134,0.1717500740302043,0.4310926258992806,0.26740523514717063,0.519999989026033,0.504172006906268,0.5926851752415798,43.0
0.025423728813559324,0.13322307975009184,0.0,0.032876217015142886,0.1192134371159361,0.339298951604363,0.10068107787977494,0.38612859712230213,0.1628109047463886,0.5250704201147367,0.4817073204323324,0.5768683291059173,23.0
0.05084745762711864,0.19551635428151415,0.0,0.07008424550119945,0.19664072101597704,0.258074764375728,0.18951732306781166,0.44458183453237415,0.2881503204083849,0.4873239372633177,0.5539152805916137,0.5857810364155314,65.0
0.1271186440677966,0.3158765159867696,0.0,0.15801683520322335,0.32869042742045607,0.17801546118818173,0.28131477642878294,0.5526079136690647,0.41218637992831536,0.485633800730809,0.5564826722821508,0.5852983340289342,165.0
0.3135593220338983,0.5071664829106947,0.0,0.3644263457493548,0.5477263416632527,0.10293338981255956,0.334616523541605,0.7395458633093526,0.5974801781253395,0.5115492848723341,0.5121951380752029,0.5861259940406311,274.0
0.423728813559322,0.6027195883866227,0.0,0.48588752295695914,0.6510992762529018,0.06332733241554592,0.4234527687296417,0.858363309352518,0.7174975562072337,0.5554929529189367,0.4380616249663081,0.5799469649498608,369.0
0.2796610169491525,0.44836457184858514,0.0,0.2739067529148176,0.46074013382493517,0.12252462141268666,0.47379330766952915,0.6307329136690647,0.6024763766699252,0.5954929654745381,0.38799743191049435,0.5866618141072384,308.0
0.211864406779661,0.426130099228225,0.0,0.22188354900385687,0.40516181892666936,0.14942285290691515,0.4293751850755108,0.5773381294964028,0.542739220158575,0.6822535259700411,0.3045571223931025,0.615646650304124,227.0
0.17796610169491525,0.39728041161337746,0.0,0.2134052949739606,0.39560289498839274,0.15704754844858626,0.3849570624814925,0.5695818345323742,0.4576952318887803,0.7656337919093266,0.23170731737176775,0.6291210960910592,178.0
0.2796610169491525,0.4803381109886071,0.0,0.3005929374428945,0.48750512085210984,0.130784708249497,0.5241338466094166,0.6303956834532374,0.515260128163354,0.8546478928546345,0.1498716353123915,0.5939299871295476,267.0
0.2796610169491525,0.4066519661889012,0.0,0.3015653689347517,0.4884610132459375,0.14200995446362386,0.5093278057447439,0.6029676258992807,0.4695340501792115,0.8867605514456759,0.09980744225657763,0.5101134910164735,278.0
0.1440677966101695,0.30172730613744947,0.0,0.1756639677781673,0.3509490645910146,0.19993646087048605,0.3849570624814925,0.48167715827338137,0.30824372759856633,0.8940844907472948,0.08504493085426597,0.4791048568973321,165.0
0.16101694915254236,0.2862918044836458,0.0,0.19814766297595415,0.3779871637307115,0.1979243884358784,0.44122001776724906,0.47324640287769787,0.3023786249592701,0.900845079859752,0.06065468224899652,0.4185055969026656,172.0
0.19491525423728812,0.2998897464167586,0.0,0.23774536398807525,0.42264099412808953,0.18648734512337178,0.4915605567071365,0.5047212230215827,0.3319213641794287,0.8867605729369208,0.05102695728832386,0.37500841529111445,216.0
0.3135593220338983,0.3906651966188901,0.0,0.3512745337820568,0.5357094087122763,0.14370433125066184,0.5626295528575659,0.581609712230216,0.4534593244270663,0.8845070432327833,0.043966620957636274,0.3530540403083512,306.0
0.364406779661017,0.47850055126791624,0.0,0.391341495923664,0.5717602075652055,0.13120830244625648,0.568551969203435,0.6270233812949642,0.979146301726947,0.8484506969138282,0.060975607740594476,0.35914733446376523,317.0
0.3220338983050847,0.41602352076442484,0.0,0.32961914513847423,0.5154991123856343,0.14063327332415543,0.45306485045898726,0.5903776978417266,0.7820136852394918,0.764507048548514,0.11200256502892993,0.3806281057446849,251.0
0.3305084745762712,0.43054024255788315,0.0,0.37153433287682547,0.5541444763075243,0.1231600127078259,0.4649096831507255,0.6402877697841727,0.7006625393722169,0.7284507022295588,0.14666238651750307,0.4054116610281612,230.0
0.20338983050847456,0.32249173098125694,0.0,0.23149435745644123,0.4158131913150348,0.17568569310600446,0.3642286052709506,0.5242805755395683,0.523623330074943,0.6800000070115261,0.17939666423815742,0.4029469294623168,154.0
0.1694915254237288,0.3000735023888277,0.0,0.1995468244069681,0.3796258364058446,0.1874404320660807,0.3138880663310631,0.502248201438849,0.45650048875855326,0.6439436499469485,0.2047496862576687,0.3981157217908597,137.0
0.19491525423728812,0.3607129731716281,0.0,0.2232284966480047,0.4066639355455415,0.15217621518585195,0.3198104826769322,0.5332733812949642,0.551102422070164,0.6214084496160408,0.26668806129136124,0.4594988587475845,133.0
0.1694915254237288,0.3417861080485116,0.0,0.2232284966480047,0.4066639355455415,0.14952875145610506,0.28723719277465204,0.5484487410071943,0.529597045726078,0.6016901291784545,0.30006419611637974,0.4776592417043451,117.0
0.1271186440677966,0.2535832414553473,0.0,0.14267891768094731,0.308480131093814,0.19093508418934663,0.27539236008291385,0.47560701438848924,0.45617464972303684,0.588169004681652,0.3148267013975488,0.4774651162978297,106.0
0.059322033898305086,0.18210216832047044,0.0,0.07724305677946655,0.2093404342482589,0.258074764375728,0.19840094758661533,0.4099595323741007,0.3319213641794287,0.5746478909304944,0.31803594407129465,0.46183161741161954,55.0
0.025423728813559324,0.13303932377802274,0.0,0.038548575370154374,0.1327324866857845,0.31822514031557764,0.12733195143618595,0.36465827338129503,0.2315629412403606,0.5690140881613618,0.32573814362748904,0.46339130105487786,27.0
0.03389830508474576,0.18099963248805584,0.0,0.05992582405211104,0.1776594291956848,0.2857142857142857,0.15102161681966242,0.39590827338129503,0.27468230694037143,0.5346478891205154,0.3668164474029761,0.4624556570372457,46.0
0.10169491525423728,0.3122013965453877,0.0,0.15412081466979774,0.3236378533387956,0.17695647569628298,0.25466390287237195,0.5042715827338129,0.48604322797871186,0.5340844959488642,0.38703464931454495,0.48475118424516156,144.0
0.3389830508474576,0.571664829106946,0.0,0.4267651673989466,0.6023487641676908,0.08048289738430583,0.39680189517323067,0.7886690647482015,0.7159769740414902,0.5526760515343705,0.3748395540873407,0.4990687633183359,392.0
0.3389830508474576,0.573869900771775,0.0,0.4359862162994725,0.6101324593745733,0.07381128878534365,0.41160793603790347,0.7752922661870505,0.7819050722276529,0.6022535116044833,0.3234916590651222,0.5105066454607057,358.0
0.3305084745762712,0.5229694965086366,0.0,0.38222832186302946,0.5637034002458009,0.10568675209149633,0.5537459283387622,0.687724820143885,0.7304225046160531,0.6614084406803749,0.2509627795353854,0.4939554699451641,381.0
0.17796610169491525,0.3926865123116502,0.0,0.22042024597864482,0.4035231462515363,0.17261463517949804,0.4856381403612674,0.5198965827338129,0.567285760834148,0.7740845068086477,0.15308087186499475,0.4785337238859925,261.0
0.16101694915254236,0.3452774715178244,0.0,0.18415919972416153,0.3613273248668578,0.18585195382823255,0.4501036422860527,0.48178956834532377,0.4515042902139676,0.856901401067527,0.10012836774818841,0.46938671763065604,207.0
0.16101694915254236,0.346563763322308,0.0,0.2040048355712377,0.38481496654376623,0.1775918669914222,0.4352976014213799,0.48977068345323743,0.3922015857499728,0.9053520962855598,0.06803594407129492,0.4453642884080659,155.0
0.17796610169491525,0.30889378904814413,0.0,0.2353617009646224,0.4200464290591288,0.1766387800487133,0.414569144210838,0.5088803956834533,0.47257521451069834,0.9554929495273462,0.00545570887268107,0.30888909521939967,193.0
0.17796610169491525,0.3250643145902242,0.0,0.21932545027910835,0.4022941417451864,0.1781213597373716,0.3790346461356233,0.48459982014388486,0.4613880742913001,0.95267604814278,0.013478815557050813,0.33221667822097667,195.0
0.1440677966101695,0.3002572583608968,0.0,0.17500049199324264,0.350129728253448,0.1988774753785873,0.35238377257921233,0.45143884892086333,0.3680894971217552,0.918309838356311,0.031129650262652922,0.35194799865429865,159.0
0.1440677966101695,0.3309445056964352,0.0,0.16733816178948083,0.3405708043151714,0.20216033040347348,0.33757773171453953,0.4471672661870503,0.31095905289453674,0.9256337991491973,0.04974325838248404,0.4162215422293721,120.0
0.2711864406779661,0.49301727306137455,0.0,0.3364329436004042,0.5219172470299058,0.13237318648734514,0.5182114302635475,0.6178057553956835,0.5192788096013903,0.8777464756115708,0.06899871136439419,0.4137780505734095,228.0
0.3559322033898305,0.5148842337375965,0.0,0.34110585825255896,0.5262870408302608,0.11744149105157259,0.6840390879478827,0.6080260791366907,0.6037797328119909,0.8253521141568917,0.11200257115007252,0.45655782592606037,348.0
0.4406779661016949,0.6280779125321573,0.0,0.46598623285251634,0.6349856616140925,0.09149634650005295,0.6544270062185371,0.7408947841726619,0.7376995764092539,0.7966197071395555,0.1440949948269532,0.49096504251773715,337.0
0.3559322033898305,0.5334435869165749,0.0,0.3511262590013854,0.5355728526560153,0.11638250555967383,0.5389398874740894,0.6535521582733814,0.6618876941457588,0.7549295795427351,0.17265725339906773,0.4915379469400167,282.0
0.29661016949152547,0.5509004042631386,0.0,0.3408130017678288,0.5260139287177387,0.10918140421476225,0.48267693218833285,0.6592850719424461,0.7020745085261215,0.7053521087269775,0.2394095046856642,0.5422864901537945,228.0
0.19491525423728812,0.4691289966923925,0.0,0.2672675593848711,0.45391233101188033,0.12612517208514246,0.3849570624814925,0.5973471223021583,0.668295861844249,0.6963380328928723,0.2586649546069966,0.5615199582678101,168.0
0.1694915254237288,0.4226999877495774,0.0,0.23992877220523087,0.4250079657699304,0.143598432701472,0.3553449807521469,0.5737410071942446,0.5960682089714349,0.6747417781989161,0.27888318916466354,0.5600753378553849,173.0
0.09322033898305083,0.3099963248805586,0.0,0.15727661813430363,0.3277345350266284,0.18066292491792862,0.25466390287237195,0.4835881294964029,0.49332029977191266,0.6676056258755586,0.2698973039651071,0.5338549107134778,87.0
0.06779661016949153,0.2675486953325983,0.0,0.11042378400973367,0.26273385224634715,0.20618447527268874,0.2280130293159609,0.4409847122302159,0.438687954816987,0.6343662024324146,0.2994223512543135,0.5267669595402196,65.0
0.0423728813559322,0.23098125689084892,0.0,0.08905642361678194,0.2292776184623788,0.22471672138091708,0.1717500740302043,0.4298561151079137,0.367003367003367,0.6157746361012859,0.3180359563135798,0.5242129356547691,43.0
0.17805497266222928,0.23649393605292168,0.0,0.07787226686580874,0.21043288269834767,0.23032934448798048,0.1717500740302043,0.419851618705036,0.3655913978494624,0.5476056311912667,0.40019256386456686,0.5212825388682651,43.0
0.0423728813559322,0.2486218302094818,0.0,0.08282004376531314,0.21889935818653558,0.21899819972466378,0.2132069884512881,0.4279451438848921,0.4270663625502335,0.5718309788003056,0.3799743252261297,0.5359798833281089,66.0
0.0423728813559322,0.2517456817346564,0.0,0.09522264730583645,0.23924621056943876,0.2229164460446892,0.1776724903760734,0.43165467625899284,0.3728684696426632,0.6146478819948283,0.32670090173886795,0.5346509139912838,57.0
0.17796610169491525,0.47703050349136344,0.0,0.2641052326827847,0.4506349856616141,0.11892407074023087,0.334616523541605,0.6129721223021583,0.5960682089714349,0.5780281639954669,0.3620025711500722,0.5231599010187538,231.0
0.2627118644067797,0.5316060271958839,0.0,0.3632222721194282,0.546633893213164,0.09456740442655936,0.34646135623334323,0.6881744604316546,0.6619963071575975,0.6371830823257361,0.2991014135204304,0.5307725480570173,219.0
0.24576271186440676,0.5420801176038222,0.0,0.28115427529827725,0.46811416086303426,0.11595891136291431,0.45306485045898726,0.6149955035971224,0.7065276420115131,0.6591549217218597,0.3013478919616547,0.5702825591678338,288.0
0.22033898305084745,0.5389562660786477,0.0,0.27417375192611937,0.4610132459374573,0.11553531716615484,0.47379330766952915,0.6079136690647482,0.705332898881286,0.6676056258755586,0.3068035947131842,0.5934855822289322,312.0
0.2627118644067797,0.5503491363469314,0.0,0.3174465578889406,0.5038918476034412,0.11235836069045854,0.5537459283387622,0.6219649280575539,0.7234712718583687,0.7476056187498491,0.22689345336114902,0.5881451766172068,361.0
0.11016949152542371,0.3105475927967659,0.0,0.16452896884065504,0.3370203468523829,0.20268982314942285,0.334616523541605,0.4436825539568346,0.3553817747366134,0.902535216392261,0.0844030798710572,0.4888472749262092,147.0
0.10169491525423728,0.3149577361264241,0.0,0.15255299755514506,0.3215895124948791,0.21042041724028382,0.31684927450399764,0.4380620503597123,0.30476811121972414,0.9363380115157887,0.07509627734141765,0.508156435358627,111.0
0.11016949152542371,0.35189268651231165,0.0,0.16625533709000673,0.33920524375256045,0.1971830985915493,0.3138880663310631,0.47583183453237415,0.30618008037362876,0.9205633680604711,0.08376123194842615,0.5122555373634061,98.0
0.1694915254237288,0.4248438074237413,0.0,0.25782836863296743,0.4440802949610815,0.14868156306258606,0.4234527687296417,0.5502473021582734,0.45888997501900725,0.9397183060720286,0.07284980502134882,0.5058915896553609,156.0
0.25423728813559326,0.4854832782065417,0.0,0.31972304857765227,0.5060767445036187,0.1297257227575982,0.5863192182410424,0.6026303956834533,0.5054849570978603,0.8771830824398972,0.09884466884233577,0.4938925733347645,250.0
0.288135593220339,0.5828739434031606,0.0,0.30323548444457193,0.49009968592107056,0.10928730276395213,0.5211726384364821,0.6609712230215827,0.5444770283479962,0.8152112519794393,0.2326700938465745,0.7245341410000588,253.0
0.423728813559322,0.7080117603822124,0.0,0.46983757753628597,0.6381264509080977,0.06989304246531822,0.6040864672786497,0.8182329136690649,0.7502986857825569,0.781971807045073,0.25770218425333247,0.7146058403313635,317.0
0.3728813559322034,0.5433664094083058,0.0,0.38438253344256545,0.5656151850334562,0.10018002753362279,0.5626295528575659,0.7022257194244605,0.632453567937439,0.7515492849864953,0.2217586638589195,0.5845902477231417,309.0
0.23728813559322032,0.4564498346196252,0.0,0.26266115191619904,0.4491328690427421,0.13809170814359845,0.3997631033461652,0.6063399280575539,0.5267731074182688,0.7205633805018887,0.23620025589077576,0.5610143717236822,201.0
0.211864406779661,0.43329658213891953,0.0,0.24674229204927728,0.4323364741226273,0.1430689399555226,0.3731122297897542,0.5766636690647482,0.5226458129683936,0.6816901327983899,0.2634788186176154,0.5458569227008321,173.0
0.22033898305084745,0.4808893789048144,0.0,0.25847923077952,0.444763075242387,0.12961982420840834,0.35238377257921233,0.6217401079136691,0.5571847507331379,0.6580281568697798,0.33921695306339594,0.6280995060126182,156.0
0.2627118644067797,0.5145167217934583,0.0,0.3039325172960903,0.4907824662023761,0.10695753468177485,0.39680189517323067,0.6498426258992807,0.6253937221679158,0.650704217568161,0.32894737405894964,0.5988819092379551,190.0
0.18644067796610167,0.5202131569276002,0.0,0.2588700808047826,0.4451727434111703,0.1022979985174203,0.31684927450399764,0.6088129496402879,0.6484196806777452,0.6202816740183384,0.42008984640566743,0.6775200189274324,129.0
0.07627118644067796,0.27636898199191473,0.0,0.09547971855608313,0.239655878738222,0.2121147940273218,0.2132069884512881,0.4650404676258993,0.3600521342456826,0.624225351000607,0.4165596966037514,0.6802655222073004,65.0
0.025423728813559324,0.16795295847115033,0.0,0.03371240456822378,0.12126177795985252,0.3481944297363126,0.11252591057151318,0.39602068345323743,0.10198761811665037,0.6123943630362908,0.4242618716753626,0.6678810032992748,29.0
0.0423728813559322,0.20929805218669606,0.0,0.05943162112777609,0.17670353680185716,0.2919623001164884,0.17471128220313886,0.43064298561151076,0.14467253176930595,0.5949295723028645,0.43196405898927187,0.644625319337524,58.0
0.07627118644067796,0.27398015435501655,0.0,0.11087965443194905,0.26341663252765257,0.22217515620036005,0.23985786200769912,0.4878597122302159,0.22721842076680787,0.600563375071997,0.3992297812686047,0.6109252551530076,92.0
